order_id,product_id,product_name,category,price,quantity,order_date,customer_id,country
ORD77260,P005,Coffee Maker,Home Goods,100.0,5,2024-10-26T16:29:34.113900,CUST478,Germany
ORD55948,P002,Smartphone,Electronics,800.0,3,2025-01-17T16:29:34.113906,CUST646,Canada
ORD20803,P005,Coffee Maker,Home Goods,100.0,1,2024-12-24T16:29:34.113912,CUST298,Australia
ORD89452,P001,Laptop,Electronics,1200.0,4,2024-11-10T16:29:34.113918,CUST604,Australia
ORD54750,P004,Jeans,Apparel,75.0,2,2025-06-05T16:29:34.113928,CUST934,Canada
ORD57356,P003,T-Shirt,Apparel,25.0,2,2024-08-31T16:29:34.113937,CUST400,USA
ORD52927,P005,Coffee Maker,Home Goods,100.0,3,2025-06-14T16:29:34.113956,CUST943,Germany
ORD56781,P001,Laptop,Electronics,1200.0,5,2025-05-05T16:29:34.113966,CUST540,USA
ORD35307,P003,T-Shirt,Apparel,25.0,3,2025-01-13T16:29:34.113972,CUST866,Germany
ORD59286,P006,Book: The Data Engineer,Books,30.0,2,2025-01-25T16:29:34.113981,CUST104,USA
ORD23674,P004,Jeans,Apparel,75.0,3,2025-07-24T16:29:34.113991,CUST951,USA
ORD53789,P006,Book: The Data Engineer,Books,30.0,2,2024-11-11T16:29:34.113997,CUST166,USA
ORD24460,P001,Laptop,Electronics,1200.0,2,2025-03-22T16:29:34.114004,CUST572,Germany
ORD84827,P003,T-Shirt,Apparel,25.0,2,2025-03-07T16:29:34.114014,CUST405,Canada
ORD61183,P006,Book: The Data Engineer,Books,30.0,2,2025-03-15T16:29:34.114025,CUST991,France
ORD35088,P003,T-Shirt,Apparel,25.0,4,2025-03-05T16:29:34.114033,CUST392,UK
ORD47267,P003,T-Shirt,Apparel,25.0,5,2025-06-28T16:29:34.114041,CUST212,UK
ORD38119,P006,Book: The Data Engineer,Books,30.0,4,2024-12-02T16:29:34.114057,CUST229,France
ORD27811,P006,Book: The Data Engineer,Books,30.0,1,2025-05-16T16:29:34.114068,CUST765,Canada
ORD68731,P006,Book: The Data Engineer,Books,30.0,4,2024-09-29T16:29:34.114078,CUST151,France
ORD93700,P003,T-Shirt,Apparel,25.0,2,2025-01-15T16:29:34.114087,CUST222,Canada
ORD88771,P003,T-Shirt,Apparel,25.0,2,2024-10-04T16:29:34.114095,CUST959,France
ORD59632,P005,Coffee Maker,Home Goods,100.0,4,2025-06-16T16:29:34.114101,CUST861,Germany
ORD80664,P001,Laptop,Electronics,1200.0,5,2025-04-24T16:29:34.114112,CUST120,UK
ORD32421,P005,Coffee Maker,Home Goods,100.0,3,2025-03-24T16:29:34.114122,CUST971,Canada
ORD91155,P004,Jeans,Apparel,75.0,1,2024-11-08T16:29:34.114130,CUST877,Canada
ORD39363,P004,Jeans,Apparel,75.0,2,2025-04-04T16:29:34.114138,CUST388,Australia
ORD57051,P003,T-Shirt,Apparel,25.0,2,2024-11-04T16:29:34.114149,CUST726,Germany
ORD74729,P004,Jeans,Apparel,75.0,5,2025-08-09T16:29:34.114157,CUST398,Australia
ORD19562,P003,T-Shirt,Apparel,25.0,2,2024-12-01T16:29:34.114164,CUST962,USA
ORD22626,P002,Smartphone,Electronics,800.0,2,2025-04-05T16:29:34.114172,CUST494,Canada
ORD56644,P001,Laptop,Electronics,1200.0,1,2024-10-27T16:29:34.114179,CUST280,Australia
ORD24207,P003,T-Shirt,Apparel,25.0,3,2025-02-06T16:29:34.114185,CUST221,USA
ORD39580,P003,T-Shirt,Apparel,25.0,4,2025-01-28T16:29:34.114193,CUST623,Germany
ORD39903,P004,Jeans,Apparel,75.0,1,2024-10-28T16:29:34.114201,CUST783,Canada
ORD75873,P004,Jeans,Apparel,75.0,5,2024-09-20T16:29:34.114208,CUST345,UK
ORD67422,P001,Laptop,Electronics,1200.0,5,2024-12-01T16:29:34.114214,CUST316,USA
ORD73816,P001,Laptop,Electronics,1200.0,4,2025-05-11T16:29:34.114220,CUST743,UK
ORD79996,P005,Coffee Maker,Home Goods,100.0,5,2025-01-31T16:29:34.114231,CUST278,USA
ORD19459,P005,Coffee Maker,Home Goods,100.0,1,2025-07-22T16:29:34.114248,CUST895,Canada
ORD68634,P004,Jeans,Apparel,75.0,3,2025-02-20T16:29:34.114256,CUST203,UK
ORD66284,P006,Book: The Data Engineer,Books,30.0,4,2024-12-30T16:29:34.114263,CUST739,Australia
ORD78576,P006,Book: The Data Engineer,Books,30.0,2,2025-08-08T16:29:34.114271,CUST158,France
ORD30656,P001,Laptop,Electronics,1200.0,2,2025-03-13T16:29:34.114277,CUST933,UK
ORD85904,P002,Smartphone,Electronics,800.0,5,2024-12-23T16:29:34.114284,CUST442,Germany
ORD79562,P002,Smartphone,Electronics,800.0,2,2025-06-30T16:29:34.114291,CUST172,France
ORD43745,P005,Coffee Maker,Home Goods,100.0,3,2025-07-08T16:29:34.114300,CUST861,Germany
ORD82036,P001,Laptop,Electronics,1200.0,4,2025-04-25T16:29:34.114306,CUST609,Canada
ORD43253,P005,Coffee Maker,Home Goods,100.0,3,2025-07-09T16:29:34.114315,CUST181,Germany
ORD31881,P001,Laptop,Electronics,1200.0,4,2025-06-30T16:29:34.114325,CUST665,France
ORD51708,P003,T-Shirt,Apparel,25.0,2,2024-12-23T16:29:34.114336,CUST700,UK
ORD95921,P003,T-Shirt,Apparel,25.0,3,2025-04-10T16:29:34.114345,CUST533,France
ORD53716,P006,Book: The Data Engineer,Books,30.0,5,2025-04-30T16:29:34.114356,CUST792,Australia
ORD50145,P001,Laptop,Electronics,1200.0,1,2024-10-29T16:29:34.114378,CUST170,Canada
ORD97508,P005,Coffee Maker,Home Goods,100.0,3,2025-01-04T16:29:34.114388,CUST389,UK
ORD57798,P004,Jeans,Apparel,75.0,1,2025-04-16T16:29:34.114397,CUST352,UK
ORD54829,P006,Book: The Data Engineer,Books,30.0,4,2025-01-03T16:29:34.114404,CUST272,Canada
ORD47193,P006,Book: The Data Engineer,Books,30.0,3,2024-11-21T16:29:34.114412,CUST539,Germany
ORD83357,P006,Book: The Data Engineer,Books,30.0,1,2024-09-20T16:29:34.114423,CUST149,Germany
ORD24419,P001,Laptop,Electronics,1200.0,1,2024-08-30T16:29:34.114434,CUST726,France
ORD67177,P006,Book: The Data Engineer,Books,30.0,1,2024-12-23T16:29:34.114444,CUST827,Canada
ORD97624,P003,T-Shirt,Apparel,25.0,2,2024-12-03T16:29:34.114453,CUST503,USA
ORD75161,P005,Coffee Maker,Home Goods,100.0,5,2025-03-20T16:29:34.114460,CUST552,UK
ORD73378,P001,Laptop,Electronics,1200.0,3,2025-05-17T16:29:34.114466,CUST705,Germany
ORD58851,P004,Jeans,Apparel,75.0,1,2025-02-20T16:29:34.114473,CUST415,UK
ORD88142,P006,Book: The Data Engineer,Books,30.0,1,2024-10-10T16:29:34.114481,CUST195,France
ORD76645,P002,Smartphone,Electronics,800.0,2,2024-11-18T16:29:34.114488,CUST801,France
ORD83530,P003,T-Shirt,Apparel,25.0,4,2025-02-19T16:29:34.114498,CUST793,USA
ORD96617,P002,Smartphone,Electronics,800.0,4,2024-10-11T16:29:34.114506,CUST615,UK
ORD21189,P002,Smartphone,Electronics,800.0,4,2025-08-05T16:29:34.114516,CUST619,Canada
ORD73165,P002,Smartphone,Electronics,800.0,4,2024-11-22T16:29:34.114523,CUST830,France
ORD55868,P005,Coffee Maker,Home Goods,100.0,2,2025-03-22T16:29:34.114529,CUST549,USA
ORD98350,P005,Coffee Maker,Home Goods,100.0,5,2024-12-10T16:29:34.114537,CUST912,Canada
ORD47854,P001,Laptop,Electronics,1200.0,2,2025-06-21T16:29:34.114543,CUST523,Germany
ORD35360,P003,T-Shirt,Apparel,25.0,4,2025-01-21T16:29:34.114551,CUST270,France
ORD87714,P003,T-Shirt,Apparel,25.0,4,2025-02-02T16:29:34.114559,CUST923,Australia
ORD72211,P006,Book: The Data Engineer,Books,30.0,1,2025-07-03T16:29:34.114566,CUST516,USA
ORD93532,P005,Coffee Maker,Home Goods,100.0,4,2025-05-07T16:29:34.114576,CUST927,France
ORD83669,P001,Laptop,Electronics,1200.0,2,2025-05-15T16:29:34.114584,CUST868,UK
ORD58936,P001,Laptop,Electronics,1200.0,3,2025-01-04T16:29:34.114590,CUST542,Germany
ORD58411,P005,Coffee Maker,Home Goods,100.0,2,2025-01-25T16:29:34.114598,CUST119,Germany
ORD17788,P005,Coffee Maker,Home Goods,100.0,1,2025-01-19T16:29:34.114663,CUST650,USA
ORD26544,P006,Book: The Data Engineer,Books,30.0,3,2025-07-05T16:29:34.114677,CUST817,Australia
ORD77768,P005,Coffee Maker,Home Goods,100.0,5,2024-10-15T16:29:34.114684,CUST665,UK
ORD54306,P001,Laptop,Electronics,1200.0,4,2025-02-03T16:29:34.114692,CUST905,France
ORD83519,P003,T-Shirt,Apparel,25.0,4,2024-11-25T16:29:34.114700,CUST923,USA
ORD47159,P004,Jeans,Apparel,75.0,4,2025-03-16T16:29:34.114708,CUST522,UK
ORD28403,P006,Book: The Data Engineer,Books,30.0,3,2025-02-24T16:29:34.114715,CUST763,USA
ORD55471,P002,Smartphone,Electronics,800.0,3,2025-06-04T16:29:34.114722,CUST881,Australia
ORD91046,P002,Smartphone,Electronics,800.0,4,2024-12-21T16:29:34.114730,CUST786,France
ORD56738,P005,Coffee Maker,Home Goods,100.0,2,2025-06-04T16:29:34.114737,CUST525,USA
ORD96097,P001,Laptop,Electronics,1200.0,4,2024-11-04T16:29:34.114744,CUST995,France
ORD25478,P003,T-Shirt,Apparel,25.0,5,2025-06-18T16:29:34.114750,CUST585,France
ORD11387,P004,Jeans,Apparel,75.0,3,2025-04-02T16:29:34.114758,CUST835,Australia
ORD86283,P004,Jeans,Apparel,75.0,2,2025-01-08T16:29:34.114765,CUST642,France
ORD68318,P001,Laptop,Electronics,1200.0,2,2025-01-28T16:29:34.114772,CUST464,France
ORD39815,P006,Book: The Data Engineer,Books,30.0,5,2024-08-29T16:29:34.114782,CUST607,USA
ORD25828,P001,Laptop,Electronics,1200.0,4,2024-10-14T16:29:34.114792,CUST147,Germany
ORD32998,P004,Jeans,Apparel,75.0,5,2024-11-25T16:29:34.114801,CUST691,Canada
ORD89023,P003,T-Shirt,Apparel,25.0,4,2024-09-05T16:29:34.114812,CUST749,Australia
ORD10279,P004,Jeans,Apparel,75.0,3,2024-11-24T16:29:34.114819,CUST859,USA
ORD79804,P006,Book: The Data Engineer,Books,30.0,4,2025-04-13T16:29:34.114844,CUST187,Canada
ORD17402,P006,Book: The Data Engineer,Books,30.0,3,2025-08-24T16:29:34.114851,CUST785,Germany
ORD84619,P003,T-Shirt,Apparel,25.0,3,2025-04-26T16:29:34.114859,CUST955,UK
ORD66209,P006,Book: The Data Engineer,Books,30.0,5,2024-08-30T16:29:34.114866,CUST973,France
ORD97393,P005,Coffee Maker,Home Goods,100.0,3,2025-01-15T16:29:34.114872,CUST277,Canada
ORD95435,P003,T-Shirt,Apparel,25.0,5,2024-12-20T16:29:34.114880,CUST210,Canada
ORD78258,P006,Book: The Data Engineer,Books,30.0,5,2025-03-31T16:29:34.114887,CUST525,Canada
ORD19423,P006,Book: The Data Engineer,Books,30.0,3,2024-10-08T16:29:34.114894,CUST220,Germany
ORD49435,P003,T-Shirt,Apparel,25.0,5,2025-05-31T16:29:34.114901,CUST540,USA
ORD38231,P004,Jeans,Apparel,75.0,3,2024-11-08T16:29:34.114911,CUST717,Canada
ORD75499,P002,Smartphone,Electronics,800.0,3,2025-02-27T16:29:34.114919,CUST692,USA
ORD40983,P003,T-Shirt,Apparel,25.0,3,2024-11-13T16:29:34.114927,CUST556,Canada
ORD46348,P001,Laptop,Electronics,1200.0,1,2025-04-04T16:29:34.114936,CUST192,France
ORD57990,P006,Book: The Data Engineer,Books,30.0,4,2025-02-10T16:29:34.114943,CUST759,UK
ORD87773,P006,Book: The Data Engineer,Books,30.0,3,2024-10-18T16:29:34.114949,CUST450,Canada
ORD67854,P004,Jeans,Apparel,75.0,4,2025-07-21T16:29:34.114957,CUST741,Canada
ORD83633,P002,Smartphone,Electronics,800.0,2,2024-09-23T16:29:34.114967,CUST460,Canada
ORD25579,P006,Book: The Data Engineer,Books,30.0,5,2024-11-04T16:29:34.114974,CUST630,Canada
ORD96020,P001,Laptop,Electronics,1200.0,3,2024-11-20T16:29:34.114984,CUST539,USA
ORD81563,P006,Book: The Data Engineer,Books,30.0,3,2025-06-30T16:29:34.114991,CUST287,UK
ORD95143,P005,Coffee Maker,Home Goods,100.0,4,2025-05-27T16:29:34.115002,CUST606,Canada
ORD28108,P003,T-Shirt,Apparel,25.0,3,2024-12-04T16:29:34.115008,CUST225,Canada
ORD76175,P002,Smartphone,Electronics,800.0,2,2025-05-04T16:29:34.115014,CUST678,UK
ORD23099,P004,Jeans,Apparel,75.0,5,2024-11-28T16:29:34.115021,CUST424,Canada
ORD71055,P006,Book: The Data Engineer,Books,30.0,4,2025-08-23T16:29:34.115028,CUST294,Australia
ORD82147,P002,Smartphone,Electronics,800.0,2,2024-10-25T16:29:34.115035,CUST564,UK
ORD60091,P004,Jeans,Apparel,75.0,4,2025-07-07T16:29:34.115041,CUST542,Canada
ORD74750,P002,Smartphone,Electronics,800.0,3,2025-03-18T16:29:34.115048,CUST504,Germany
ORD88608,P006,Book: The Data Engineer,Books,30.0,2,2025-08-28T16:29:34.115054,CUST558,France
ORD36847,P003,T-Shirt,Apparel,25.0,5,2025-06-10T16:29:34.115062,CUST722,Canada
ORD97031,P003,T-Shirt,Apparel,25.0,3,2025-01-30T16:29:34.115069,CUST898,France
ORD47590,P003,T-Shirt,Apparel,25.0,4,2025-08-12T16:29:34.115080,CUST788,USA
ORD25743,P001,Laptop,Electronics,1200.0,2,2025-04-25T16:29:34.115086,CUST728,Germany
ORD32492,P001,Laptop,Electronics,1200.0,1,2025-05-09T16:29:34.115093,CUST771,USA
ORD17142,P006,Book: The Data Engineer,Books,30.0,1,2025-05-17T16:29:34.115099,CUST468,France
ORD11311,P006,Book: The Data Engineer,Books,30.0,2,2024-11-20T16:29:34.115106,CUST815,Canada
ORD14758,P005,Coffee Maker,Home Goods,100.0,4,2025-02-16T16:29:34.115112,CUST436,Australia
ORD44079,P006,Book: The Data Engineer,Books,30.0,5,2024-09-02T16:29:34.115119,CUST990,Australia
ORD96487,P001,Laptop,Electronics,1200.0,4,2025-01-18T16:29:34.115126,CUST882,Germany
ORD30528,P001,Laptop,Electronics,1200.0,3,2025-06-29T16:29:34.115132,CUST258,Germany
ORD51981,P005,Coffee Maker,Home Goods,100.0,2,2024-11-24T16:29:34.115138,CUST988,Canada
ORD86335,P004,Jeans,Apparel,75.0,1,2025-02-08T16:29:34.115147,CUST237,France
ORD64076,P006,Book: The Data Engineer,Books,30.0,2,2025-03-02T16:29:34.115155,CUST524,Australia
ORD57246,P003,T-Shirt,Apparel,25.0,2,2025-06-24T16:29:34.115163,CUST308,France
ORD81022,P001,Laptop,Electronics,1200.0,1,2025-04-03T16:29:34.115173,CUST872,France
ORD89887,P006,Book: The Data Engineer,Books,30.0,2,2024-12-23T16:29:34.115181,CUST319,Canada
ORD27088,P001,Laptop,Electronics,1200.0,1,2024-10-21T16:29:34.115189,CUST386,France
ORD60856,P003,T-Shirt,Apparel,25.0,5,2024-10-12T16:29:34.115200,CUST628,Australia
ORD59434,P004,Jeans,Apparel,75.0,1,2025-08-20T16:29:34.115207,CUST569,Australia
ORD31509,P006,Book: The Data Engineer,Books,30.0,4,2025-08-06T16:29:34.115214,CUST112,France
ORD59354,P003,T-Shirt,Apparel,25.0,3,2024-12-17T16:29:34.115220,CUST772,Germany
ORD90675,P001,Laptop,Electronics,1200.0,2,2025-03-29T16:29:34.115227,CUST504,Germany
ORD54033,P003,T-Shirt,Apparel,25.0,5,2025-02-14T16:29:34.115233,CUST578,Canada
ORD11978,P006,Book: The Data Engineer,Books,30.0,1,2025-06-04T16:29:34.115240,CUST627,Germany
ORD31779,P004,Jeans,Apparel,75.0,1,2025-06-19T16:29:34.115247,CUST696,UK
ORD10964,P006,Book: The Data Engineer,Books,30.0,4,2024-11-14T16:29:34.115268,CUST222,Germany
ORD88768,P005,Coffee Maker,Home Goods,100.0,2,2025-05-19T16:29:34.115277,CUST206,Germany
ORD30873,P005,Coffee Maker,Home Goods,100.0,4,2025-01-23T16:29:34.115283,CUST447,UK
ORD10108,P002,Smartphone,Electronics,800.0,2,2025-02-10T16:29:34.115290,CUST902,Canada
ORD86014,P006,Book: The Data Engineer,Books,30.0,3,2025-07-08T16:29:34.115296,CUST453,Australia
ORD45637,P002,Smartphone,Electronics,800.0,2,2025-05-21T16:29:34.115302,CUST163,France
ORD22163,P004,Jeans,Apparel,75.0,4,2025-05-11T16:29:34.115309,CUST384,USA
ORD52154,P003,T-Shirt,Apparel,25.0,1,2025-05-09T16:29:34.115317,CUST796,France
ORD90221,P005,Coffee Maker,Home Goods,100.0,4,2024-12-31T16:29:34.115324,CUST664,USA
ORD15159,P003,T-Shirt,Apparel,25.0,1,2025-01-17T16:29:34.115330,CUST953,Canada
ORD95455,P003,T-Shirt,Apparel,25.0,2,2025-06-17T16:29:34.115337,CUST715,Canada
ORD79066,P003,T-Shirt,Apparel,25.0,5,2025-04-07T16:29:34.115346,CUST903,UK
ORD78423,P002,Smartphone,Electronics,800.0,3,2025-05-05T16:29:34.115353,CUST694,USA
ORD41424,P006,Book: The Data Engineer,Books,30.0,2,2025-08-11T16:29:34.115360,CUST181,Canada
ORD63762,P001,Laptop,Electronics,1200.0,5,2024-10-07T16:29:34.115366,CUST702,Australia
ORD82051,P005,Coffee Maker,Home Goods,100.0,5,2025-05-02T16:29:34.115372,CUST553,Australia
ORD17996,P005,Coffee Maker,Home Goods,100.0,4,2024-10-14T16:29:34.115383,CUST158,USA
ORD60029,P005,Coffee Maker,Home Goods,100.0,1,2025-06-16T16:29:34.115389,CUST412,UK
ORD48829,P004,Jeans,Apparel,75.0,2,2025-06-02T16:29:34.115395,CUST160,USA
ORD92763,P006,Book: The Data Engineer,Books,30.0,3,2024-12-08T16:29:34.115401,CUST874,USA
ORD67149,P001,Laptop,Electronics,1200.0,3,2024-11-11T16:29:34.115407,CUST511,UK
ORD66515,P006,Book: The Data Engineer,Books,30.0,3,2025-01-16T16:29:34.115437,CUST838,UK
ORD30611,P005,Coffee Maker,Home Goods,100.0,1,2025-03-22T16:29:34.115444,CUST598,France
ORD28593,P004,Jeans,Apparel,75.0,3,2024-08-30T16:29:34.115450,CUST298,Canada
ORD79127,P006,Book: The Data Engineer,Books,30.0,4,2024-12-31T16:29:34.115456,CUST738,Australia
ORD12154,P001,Laptop,Electronics,1200.0,5,2025-01-28T16:29:34.115464,CUST494,Australia
ORD38417,P003,T-Shirt,Apparel,25.0,3,2025-01-22T16:29:34.115472,CUST366,UK
ORD87932,P004,Jeans,Apparel,75.0,4,2025-04-25T16:29:34.115478,CUST282,Canada
ORD93051,P006,Book: The Data Engineer,Books,30.0,5,2025-08-13T16:29:34.115484,CUST707,Australia
ORD63766,P004,Jeans,Apparel,75.0,1,2024-10-10T16:29:34.115492,CUST228,UK
ORD95822,P006,Book: The Data Engineer,Books,30.0,2,2024-09-20T16:29:34.115500,CUST487,USA
ORD17239,P006,Book: The Data Engineer,Books,30.0,5,2025-04-19T16:29:34.115507,CUST231,France
ORD57174,P001,Laptop,Electronics,1200.0,5,2025-06-20T16:29:34.115513,CUST115,USA
ORD50234,P001,Laptop,Electronics,1200.0,4,2025-07-26T16:29:34.115520,CUST519,Germany
ORD28873,P004,Jeans,Apparel,75.0,2,2024-11-11T16:29:34.115526,CUST151,Germany
ORD10549,P003,T-Shirt,Apparel,25.0,4,2025-02-28T16:29:34.115603,CUST575,USA
ORD71490,P004,Jeans,Apparel,75.0,5,2025-07-18T16:29:34.115650,CUST360,UK
ORD66964,P004,Jeans,Apparel,75.0,5,2025-07-06T16:29:34.115661,CUST308,Canada
ORD27826,P002,Smartphone,Electronics,800.0,4,2025-07-28T16:29:34.115670,CUST498,Canada
ORD48173,P006,Book: The Data Engineer,Books,30.0,3,2025-01-12T16:29:34.115680,CUST678,France
ORD75646,P004,Jeans,Apparel,75.0,1,2025-03-25T16:29:34.115688,CUST141,France
ORD73798,P001,Laptop,Electronics,1200.0,1,2024-12-10T16:29:34.115694,CUST979,Australia
ORD65066,P006,Book: The Data Engineer,Books,30.0,5,2025-04-15T16:29:34.115702,CUST311,Germany
ORD89588,P001,Laptop,Electronics,1200.0,5,2025-02-20T16:29:34.115710,CUST642,Germany
ORD35550,P001,Laptop,Electronics,1200.0,3,2025-07-14T16:29:34.115717,CUST481,France
ORD32234,P005,Coffee Maker,Home Goods,100.0,3,2025-04-16T16:29:34.115723,CUST878,Germany
ORD50439,P005,Coffee Maker,Home Goods,100.0,3,2025-02-23T16:29:34.115730,CUST146,France
ORD65846,P002,Smartphone,Electronics,800.0,3,2024-09-11T16:29:34.115737,CUST890,Australia
ORD68854,P004,Jeans,Apparel,75.0,1,2025-04-11T16:29:34.115744,CUST775,USA
ORD90062,P002,Smartphone,Electronics,800.0,5,2025-08-04T16:29:34.115750,CUST349,UK
ORD46127,P004,Jeans,Apparel,75.0,4,2025-03-09T16:29:34.115757,CUST445,Germany
ORD18860,P005,Coffee Maker,Home Goods,100.0,1,2025-05-21T16:29:34.115764,CUST928,UK
ORD96967,P005,Coffee Maker,Home Goods,100.0,1,2025-03-14T16:29:34.115770,CUST985,Australia
ORD48851,P001,Laptop,Electronics,1200.0,4,2025-04-01T16:29:34.115777,CUST901,Australia
ORD31529,P002,Smartphone,Electronics,800.0,4,2025-05-30T16:29:34.115784,CUST433,UK
ORD69847,P005,Coffee Maker,Home Goods,100.0,3,2024-10-16T16:29:34.115790,CUST331,Australia
ORD22626,P004,Jeans,Apparel,75.0,3,2025-04-05T16:29:34.115797,CUST785,Germany
ORD81107,P001,Laptop,Electronics,1200.0,3,2024-11-10T16:29:34.115803,CUST855,Australia
ORD63072,P004,Jeans,Apparel,75.0,5,2025-03-05T16:29:34.115810,CUST654,USA
ORD16888,P006,Book: The Data Engineer,Books,30.0,1,2025-07-14T16:29:34.115816,CUST753,Canada
ORD38105,P005,Coffee Maker,Home Goods,100.0,2,2025-02-23T16:29:34.115823,CUST848,Germany
ORD74253,P004,Jeans,Apparel,75.0,2,2024-10-23T16:29:34.115830,CUST747,Australia
ORD48024,P005,Coffee Maker,Home Goods,100.0,1,2024-10-29T16:29:34.115837,CUST669,Canada
ORD60966,P001,Laptop,Electronics,1200.0,5,2025-02-08T16:29:34.115844,CUST578,Germany
ORD73976,P001,Laptop,Electronics,1200.0,1,2025-02-17T16:29:34.115850,CUST332,Germany
ORD90736,P002,Smartphone,Electronics,800.0,1,2024-12-08T16:29:34.115857,CUST207,Australia
ORD33624,P001,Laptop,Electronics,1200.0,4,2025-01-04T16:29:34.115863,CUST565,Australia
ORD85325,P006,Book: The Data Engineer,Books,30.0,5,2024-09-17T16:29:34.115870,CUST407,Canada
ORD28586,P001,Laptop,Electronics,1200.0,2,2025-07-10T16:29:34.115877,CUST551,USA
ORD65669,P004,Jeans,Apparel,75.0,5,2025-02-10T16:29:34.115883,CUST111,Canada
ORD90480,P001,Laptop,Electronics,1200.0,4,2024-12-27T16:29:34.115889,CUST382,Canada
ORD46776,P003,T-Shirt,Apparel,25.0,5,2025-02-06T16:29:34.115896,CUST333,Australia
ORD52469,P003,T-Shirt,Apparel,25.0,2,2025-01-29T16:29:34.115902,CUST985,France
ORD77306,P003,T-Shirt,Apparel,25.0,3,2025-07-27T16:29:34.115909,CUST539,Australia
ORD27627,P003,T-Shirt,Apparel,25.0,4,2025-04-29T16:29:34.115916,CUST999,Germany
ORD93635,P003,T-Shirt,Apparel,25.0,3,2025-06-18T16:29:34.115922,CUST736,Germany
ORD64089,P003,T-Shirt,Apparel,25.0,2,2025-07-28T16:29:34.115928,CUST156,Canada
ORD14900,P006,Book: The Data Engineer,Books,30.0,3,2024-09-22T16:29:34.115935,CUST217,UK
ORD23206,P003,T-Shirt,Apparel,25.0,3,2024-11-09T16:29:34.115941,CUST665,Canada
ORD83574,P004,Jeans,Apparel,75.0,1,2025-04-13T16:29:34.115947,CUST132,USA
ORD57746,P004,Jeans,Apparel,75.0,1,2025-05-21T16:29:34.115954,CUST721,USA
ORD74050,P006,Book: The Data Engineer,Books,30.0,2,2025-03-26T16:29:34.115960,CUST973,USA
ORD83801,P003,T-Shirt,Apparel,25.0,3,2025-07-27T16:29:34.115967,CUST904,Germany
ORD40709,P003,T-Shirt,Apparel,25.0,2,2025-07-06T16:29:34.115973,CUST834,Canada
ORD25907,P002,Smartphone,Electronics,800.0,3,2025-04-24T16:29:34.115980,CUST857,France
ORD29003,P006,Book: The Data Engineer,Books,30.0,1,2024-12-03T16:29:34.115986,CUST509,Canada
ORD70223,P002,Smartphone,Electronics,800.0,2,2024-11-28T16:29:34.115994,CUST124,France
ORD63942,P001,Laptop,Electronics,1200.0,3,2025-07-09T16:29:34.116001,CUST495,France
ORD71805,P001,Laptop,Electronics,1200.0,2,2025-04-22T16:29:34.116007,CUST714,France
ORD39225,P002,Smartphone,Electronics,800.0,2,2024-11-05T16:29:34.116014,CUST983,Canada
ORD52337,P005,Coffee Maker,Home Goods,100.0,4,2024-12-22T16:29:34.116026,CUST801,France
ORD12643,P002,Smartphone,Electronics,800.0,4,2025-04-23T16:29:34.116033,CUST357,USA
ORD27620,P001,Laptop,Electronics,1200.0,3,2025-04-27T16:29:34.116040,CUST788,USA
ORD19874,P001,Laptop,Electronics,1200.0,3,2025-08-27T16:29:34.116047,CUST469,Germany
ORD10699,P005,Coffee Maker,Home Goods,100.0,4,2025-07-15T16:29:34.116053,CUST257,France
ORD33112,P003,T-Shirt,Apparel,25.0,3,2025-06-03T16:29:34.116060,CUST332,Australia
ORD19600,P003,T-Shirt,Apparel,25.0,1,2024-09-21T16:29:34.116066,CUST249,Canada
ORD91835,P001,Laptop,Electronics,1200.0,2,2025-03-25T16:29:34.116073,CUST269,France
ORD98419,P004,Jeans,Apparel,75.0,2,2025-04-20T16:29:34.116082,CUST250,France
ORD64207,P005,Coffee Maker,Home Goods,100.0,5,2024-09-22T16:29:34.116088,CUST470,Germany
ORD45603,P006,Book: The Data Engineer,Books,30.0,1,2025-01-20T16:29:34.116095,CUST911,Australia
ORD25866,P003,T-Shirt,Apparel,25.0,2,2024-12-13T16:29:34.116101,CUST220,France
ORD68231,P004,Jeans,Apparel,75.0,4,2025-01-10T16:29:34.116108,CUST756,Germany
ORD98119,P005,Coffee Maker,Home Goods,100.0,2,2024-09-27T16:29:34.116114,CUST978,UK
ORD73368,P005,Coffee Maker,Home Goods,100.0,3,2025-04-20T16:29:34.116120,CUST787,Canada
ORD29412,P003,T-Shirt,Apparel,25.0,4,2025-02-28T16:29:34.116127,CUST353,UK
ORD79266,P005,Coffee Maker,Home Goods,100.0,1,2024-12-14T16:29:34.116133,CUST222,France
ORD51854,P001,Laptop,Electronics,1200.0,5,2025-05-09T16:29:34.116140,CUST479,USA
ORD59372,P004,Jeans,Apparel,75.0,2,2025-06-17T16:29:34.116147,CUST314,Australia
ORD37349,P004,Jeans,Apparel,75.0,3,2025-06-25T16:29:34.116153,CUST749,UK
ORD91814,P004,Jeans,Apparel,75.0,1,2024-12-28T16:29:34.116159,CUST603,France
ORD75484,P005,Coffee Maker,Home Goods,100.0,5,2024-11-12T16:29:34.116165,CUST152,Germany
ORD15911,P002,Smartphone,Electronics,800.0,5,2024-12-31T16:29:34.116172,CUST343,Germany
ORD10626,P006,Book: The Data Engineer,Books,30.0,5,2025-01-31T16:29:34.116178,CUST473,France
ORD20097,P005,Coffee Maker,Home Goods,100.0,1,2025-03-29T16:29:34.116186,CUST448,Germany
